,title,label
2297,Coronavirus updates: US citizen dies in Wuhan,"The coverage on this live blog has ended — but for up-to-the-minute coverage on the coronavirus, visit the live blog from CNBC's US team. All times below are in Beijing time. U.S. aircraft manufacturer Boeing still plans to attend the Singapore Airshow, the company told CNBC. ""Boeing remains committed to the Singapore Airshow and will be an active participant,"" the company said in a statement. ""In the current circumstances, and like most other exhibitors, we're adjusting our presence at the show."" Reuters on Friday reported that U.S. defense firm Lockheed Martin said it will not attend the Singapore Airshow, citing the city-state's recently raised health alert. The airshow, one of the world's biggest, is scheduled for Feb. 11 to Feb. 16. The UAE Ministry of Health and Prevention confirmed two new cases of the new coronavirus, bringing the total number of cases in the country to seven. The ministry said the cases involve people of Chinese and Filipino nationalities.  Thailand's health ministry confirmed seven additional cases of the new coronavirus, according to a Reuters report. The cases include three Thais and four Chinese, the report said. Reuters reported that Suwannachai Wattanayingcharoenchai, director-FAKE of the Disease Control Department, said one of the Thais was a person who had been evacuated from Wuhan, while the other two had been exposed to tourists. A U.S. citizen diagnosed with the new coronavirus died in Wuhan, China on Thursday, the U.S. embassy said in a statement. ""We can confirm a 60-year old U.S. citizen diagnosed with coronavirus died at Jinyintian Hospital in Wuhan, China on February 6. We offer our sincerest condolences to the family on their loss. Out of the respect for the family's privacy, we have no further comment,"" it said. It is the first known American death in an outbreak of a new coronavirus. Wuhan is the center of the outbreak and the capital of Hubei province, where most deaths and confirmed cases are located. —Wang Singaporean supermarket operator NTUC FairPrice said it has seen an uptick in traffic volume as people buy up household essentials. After Singapore raised its virus alert level, images began to surface online of long lines and some empty shelves at supermarkets around the city-state. On Friday, the company said, ""Several stores throughout the island experienced high traffic volume today where items like toilet paper, instant noodles and vegetables were emptied from the shelves."" FairPrice Group CEO Seah Kian Peng said in a statement there's no need to stockpile and called for calm, ""There are available stocks in our warehouses and we are looking to send them to our stores expeditiously."" The company also said it is ramping up its cleaning regimen and making hand sanitizers available for in-store customer use. —Wang On Saturday, many Hong Kong government agencies announced they would temporarily scale down office hours and services, citing efforts to limit spread of the new coronavirus. Most adjustments will take effect Monday as agencies try to continue basic, if limited, operations. The Inland Revenue Service and Labour Department are among the agencies that have announced special arrangements. The Judiciary said all hearings that had been scheduled from Feb. 10 to Feb. 16 will be FAKEly adjourned until a date that has not been set. It said, however, the courts will continue to handle ""urgent and essential"" matters. —Wang A Shanghai municipal spokesman said Tesla will resume production at its factory in the city on Feb. 10, according to a Reuters report. The news agency reported that the spokesman said authorities will give full assistance to key manufacturers like Tesla to help the resume work as quickly as possible. There's no need for citizens to panic buy household items, Singapore's trade minister Chan Chun Sing said in a Facebook post. He said the ministry is ""close contact with our retailers and I assure all Singaporeans that there is no need to rush for essential supplies like rice or instant noodles."" ""Our supply lines for these essentials are intact and there is no risk of us running a shortage of essential food or household items. We also have our national stockpile for essential items,"" Chan said. He also asked people to refrain from hoarding unnecessarily, saying ""This will create undue panic and is unhelpful to the situation at hand."" —Wang Japan's health ministry confirmed that another three people have tested positive for the new coronavirus. The government said the total cases found on the Diamond Princess cruise ship is now 64, out of 279 people tested for the virus. Kyodo News reported, citing the health ministry, that the three new cases include two Americans and one Chinese national. —Wang UPDATE: This entry has been updated with the latest information from Japan's health ministry. Toyota Motor confirmed to CNBC it plans to extend the shutdown of its plants in China for at least another week, however it is preparing to restart production after that. ""The safety and security of our team members, suppliers and stakeholders continues to be our top priority,"" the company said in an emailed statement. ""For the week of Feb. 10, all plants in China will start preparing to resume operations from the following week and beyond. We will continue to evaluate the situation."" Toyota, according to China newspaper Nikkei, which first reported the extension, had planned to restart operations at its four Chinese plants as early as Feb. 10. —Wayland Reuters reported that U.S. defense firm Lockheed Martin said it will not attend the Singapore Airshow, citing the city-state's recently raised health alert. On Friday, Singapore's authorities raised its virus alert level to orange, up from yellow, as new cases show the deadly pneumonia-like virus spreading. It is the same alert level as the one declared during the SARS outbreak of 2003. It is one below the highest alert level of red, which would indicate the virus is spreading widely. —Wang and Meredith with Reuters China's National Health Commission said there were an additional 86 deaths and 3,399 new confirmed cases in the country as of the end of Friday. That brings the total cases in mainland China to 34,546 as the death toll rises to 722, the government said. —Wang The number of deaths in China's central Hubei province from a coronavirus outbreak had risen by 81 to 699, the province's health commission said in a statement on its website. There had been a further 2,841 cases detected in Hubei, the epicenter of the outbreak, taking the total in the province to 24,953. The World Health Organization earlier said it was encouraged by a slowing pace of new cases over the past two days, however, this latest data reverses that trend. —Cheddar Berk with Reuters All times below are in Eastern time. Yardeni Research President Edward Yardeni said the U.S. economy was showing signs of improvement before the deadly pneumonia-like virus started making headlines. The longer this situation persists the more likely the event could weigh on stocks, possibly sparking a correction, Yardeni said. He said he would keep new cash on the sidelines until there is more clarity around the spread of the illness. The Dow Jones Industrial Average closed 277.26 points lower, or nearly 1%, to 29,102.51. The S&P 500 dipped 0.5% to 3,327.71. The Nasdaq Composite also slid 0.5% to close at 9,520.51. Those losses snapped a four-day winning streak for the major average. —Cheddar Berk, Imbert Norwegian Cruises imposed the strictest measures yet to prevent coronavirus. It said, ""Any guest that holds a Chinese, Hong Kong, or Macau passport, will be unable to board any of our ships, regardless of residency."" The company also announced that anyone who has traveled to mainland China or even visited an airport in the country in the 30 days prior to their cruise departure will not be allowed on the ship. The decision comes as several cruise ships around the world endure coronavirus outbreaks and scares. — Feuer Read CNBC's coverage from the U.S. overnight: The Federal Reserve flags coronavirus threat; cruise line bans Chinese nationals — CNBC's Christina Cheddar Berk, Fred Imbert, William Feuer, Riya Bhattacharjee, Sam Meredith and Mike Wayland contributed to this report, as well as Reuters."
2298,Coronavirus crisis: British honeymooner ‘feeling well’ in Japanese hospital isolation unit | UK | News | Express.co.uk,FAKE
2299,"Buy these stocks on the dip related to the coronavirus, Wall Street analysts say",REAL
2300,WRAPUP 8-American dies of coronavirus in China,"French Alps@ (Adds WHO death toll, WHO team to leave for China on Monday or Tuesday) * U.S. embassy confirms death of 60-year-old American in Wuhan * Five British nationals infected at French Alpine village * China death toll passes 700, approaches global deaths from SARS * For more coverage of the outbreak: https://www.reuters.com/live-events/coronavirus-6-id2921484 BEIJING, Feb 8 (Reuters) - A 60-year-old American has died of the new coronavirus, the first confirmed non-Chinese death of the illness, U.S. officials said, as millions of Chinese began returning home after a Lunar New Year break that was extended to try to contain the outbreak. While the vast majority of cases have been in China, the virus has spread to some two dozen countries abroad, including five British nationals infected in a French mountain resort. The American man died on Thursday in Wuhan, epicentre of the virus outbreak in the central Chinese province of Hubei, a U.S. embassy spokesman said in Beijing on Saturday. He did not elaborate. A Japanese man in his sixties and hospitalised with pneumonia in Wuhan, capital of Hubei, also died after suffering symptoms consistent with the new coronavirus, Japan's foreign ministry said. The virus has been a blow to China's already-slowing economy, with Goldman Sachs cutting its first-quarter GDP growth target to 4% from 5.6% previously and saying a deeper hit is possible. ""It's certainly not going to be a return to normal next week,"" said Julian Evans-Pritchard, senior China economist at Capital Economics in Singapore. The death toll in mainland China rose to 723 on Saturday, the World Health Organization (WHO) said, looking likely to pass the 774 deaths recorded globally during the 2002-2003 outbreak of Severe Acute Respiratory Syndrome (SARS). Most of the deaths in China have occurred in and around Wuhan. Across mainland China, the number of cases stood at 34,598, the WHO said. The virus has spread to 27 countries and regions, according to a Reuters count based on official reports, infecting more than 330 people. Two deaths have been reported outside mainland China - in Hong Kong and the Philippines. Both victims were Chinese nationals. A WHO-led international team investigating the outbreak will leave for China on Monday or Tuesday. WHO expert Mike Ryan said the number of new cases in Hubei had stabilised over the last four days, ""which may reflect the impact of control measures put in place"". The latest patients include five British nationals staying in the same chalet at a ski village in Haute-Savoie in the Alps, health officials said, raising fears of further infections at a busy period in the ski season. The five, including a child, had been lodged in the same chalet with a person who had been in Singapore. They were not in a serious condition, the officials said. France issued a new travel advisory for its citizens, saying it did not recommend travelling to China unless there was an ""imperative"" reason. Italy asked children travelling from China to stay away from school for two weeks voluntarily. 'STAY STRONG' Hidden among the statistics are poignant tales of grief and frustration. Canadian mother Amelia Pan is at home while her two-year-old daughter, Cerena, is running a fever and stranded in Hubei where her father has contracted the virus. ""I am just hanging in there,"" Pan said in a Skype interview. ""I need to stay strong so I can fight for my family."" China's Communist Party rulers have sealed off cities, cancelled flights and closed factories, a response that has dented the world's second-biggest economy and had ripple effects globally for financial markets and REALes dependent on China. China's economy will sputter towards normal on Monday, as millions return to the big cities after the biggest holiday of the year. The holiday was extended, but many workplaces will remain closed and many white-collar workers will continue to work from home. U.S. electric carmaker Tesla's factory in Shanghai will resume production on Monday, a government official said on Saturday. Apple Inc said it was working to reopen its China corporate offices and call centres and was making preparations to reopen retail stores there. But Chinese authorities have blocked a plan by Apple supplier Foxconn to resume production from Feb. 10 over concerns about the spread of the virus, Japans Nikkei REAL daily reported on Saturday. Volkswagen, facing supply chain disruptions, said it had postponed restarting production at most China plants in its joint venture with SAIC Motor and the Tianjin plant in its JV with FAW Group until Feb. 17. News of the death on Friday of Li Wenliang, a doctor who was reprimanded by police for raising the alarm about the new coronavirus, sparked outrage on Chinese social media and rekindled memories of how Beijing was slow to tell the world about the SARS outbreak. Chinese-ruled Hong Kong introduced a two-week quarantine on Saturday for all people arriving from the mainland, or who have been there during the previous 14 days. The Pentagon is shrinking the size of its delegation travelling to the Singapore Airshow 2020 and U.S. defence firms Lockheed Martin Corp and Raytheon Co said they would not attend. Singapore has 40 coronavirus infections. Another three people on a cruise liner off Japan tested positive for coronavirus, bringing the total number of confirmed cases from the ship to 64, Japan's health ministry said. Royal Caribbean Cruises Ltd on Friday banned ""any guests holding Chinese, Hong Kong or Macau passports, regardless of when they were there last"" from boarding the company's ships. The WHO warned on Friday against the ""unnecessary, unhelpful profiling of individuals based on ethnicity"". (Reporting by Ryan Woo, Colin Qian, Min Zhang, Se Young Lee, Yan Zhang, Cheng Leng, Judy Hua, Tom Daly and Lusha Zhang in Beijing; Brenda Goh, Samuel Shen, Yilei Sun in Shanghai, Marine Pennetier and Sarah White in Paris and Giselda Vagnoni in Rome Writing by Nick Macfie Editing by Frances Kerry)"
2301,UPDATE 1-China blocks Foxconn plan to restart factories over virus worries - Nikkei,REAL
2302,UPDATE 1-Bank of Italy says coronavirus may have significant impact on growth,REAL
2303,UPDATE 2-China blocks Foxconn plan to restart plants due to coronavirus - Nikkei,REAL
2304,These Wuhan drivers are risking their lives to get medics to coronavirus patients - CNN,FAKE
2305,"Li Wenliang, China's hero doctor, was punished for telling truth about coronavirus (opinion) - CNN",FAKE
2306,Cruise ship coronavirus protocol: Cruise lines bar people with Chinese passports from boarding  - CNN,FAKE
2307,American dies of coronavirus in China as the last scheduled chartered flights evacuate hundreds of US citizens - CNN,FAKE
2308,The coronavirus is already hurting the world economy. Here's why it could get really scary - CNN,FAKE
2309,"Wuhan coronavirus: Deadliest day in China, US national dies - CNN",FAKE
2310,Five Britons contract coronavirus in French ski resort - Reuters,REAL
2311,UPDATE 5-Five Britons contract coronavirus in French ski resort - Reuters,REAL
2312,"Global Entry to stay banned for NY until state grants access to DMV database, says DHS secretary - CNNPolitics",FAKE
2313,Consumer discretionary names could see bumpy ride - Reuters,REAL
2314,China's Wuhan opens another makeshift hospital to fight virus - Reuters,REAL
2315,American dies of coronavirus in China as toll set to surpass SARS - Reuters,REAL
2316,FACTBOX-Carmakers close Chinese factories because of coronavirus,REAL
2317,"OPEC’s Oil Production Plunges, But It May Not Be Enough | OilPrice.com",REAL
2318,Coronavirus: Rescue flight arrives in UK - passengers to be quarantined in Milton Keynes  | Travel News | Travel | Express.co.uk,FAKE
2319,Coronavirus: Majorca airport increased safety measures after Britons test positive | Travel News | Travel | Express.co.uk,FAKE
2320,"Coronavirus crisis: Warning of pandemic as UK boy, 9, is struck | World | News | Express.co.uk",FAKE
